system,vintage,month,correctedkwh,expectedkwh
1411,C,6,1568.917065,1505.321289
1411,C,7,1620.855707,1606.041382
1411,C,8,1487.673050,1441.436523
1411,C,9,1234.619446,1238.552490
1411,C,10,897.300559,934.803284
1411,C,11,808.723348,871.207458
1411,C,12,653.746081,779.754761
1412,C,2,22.667485,49.250028
1412,C,3,294.973445,708.736816
1412,C,4,379.759668,796.720886
1412,C,5,391.032503,793.214478
1412,C,6,831.451770,867.157471
1412,C,7,916.257451,859.926025
1412,C,8,866.498662,824.539795
1412,C,9,603.871114,570.294861
1412,C,10,532.327883,525.441345
1412,C,11,483.099233,524.643677
1412,C,12,430.591700,435.013062
1413,C,2,71.172456,78.925895
1413,C,3,1826.754654,1673.369316
1413,C,4,2202.243979,2091.066926
1413,C,5,2397.619323,2356.429236
1413,C,6,2615.603992,2597.907221
1413,C,7,2553.638454,2546.382774
1413,C,8,2406.732529,2365.118118
1413,C,9,1594.131864,1589.203173
1413,C,10,1338.359092,1298.741923
1413,C,11,1212.111500,1136.023912
1413,C,12,1044.617556,990.055978
1414,C,3,657.657577,612.384632
1414,C,4,884.883002,854.611134
1414,C,5,950.277289,834.760635
1414,C,6,977.583704,877.855441
1414,C,7,1004.037544,904.723301
1414,C,8,907.268924,852.469825
1414,C,9,799.099588,747.904348
1414,C,10,616.946253,558.548208
1414,C,11,559.981854,499.926441
1414,C,12,512.877534,472.877194
1415,C,3,942.696942,802.228186
1415,C,4,1159.699055,1006.896379
1415,C,5,1179.261881,1092.716043
1415,C,6,1316.065924,1185.673309
1415,C,7,1307.762232,1166.465657
1415,C,8,1256.148349,1125.682621
1415,C,9,899.033603,794.794237
1415,C,10,795.108106,695.157072
1415,C,11,795.462197,673.138162
1415,C,12,706.766384,619.213374
1416,C,3,953.312414,1041.179435
1416,C,4,1415.956975,1417.156555
1416,C,5,1599.541646,1610.782104
1416,C,6,1586.113751,1612.435242
1416,C,7,1554.209486,1569.553650
1416,C,8,1429.870092,1438.684021
1416,C,9,1195.793589,1209.040405
1416,C,10,960.099479,992.019135
1416,C,11,680.149031,740.317383
1416,C,12,557.725335,629.319000
1417,C,3,634.311244,615.092601
1417,C,4,855.829338,780.863115
1417,C,5,869.225294,795.217057
1417,C,6,955.571855,865.914349
1417,C,7,955.036431,846.577508
1417,C,8,895.411461,807.221456
1417,C,9,621.904180,557.188520
1417,C,10,564.500046,519.634672
1417,C,11,560.299386,507.535289
1417,C,12,477.917795,412.772905
1418,C,3,741.003682,640.980883
1418,C,4,1300.708731,1154.220123
1418,C,5,1301.041777,1143.788239
1418,C,6,1366.286517,1213.461700
1418,C,7,1393.681538,1244.045441
1418,C,8,1307.363615,1159.908630
1418,C,9,1089.072614,992.821625
1418,C,10,817.953038,725.904022
1418,C,11,726.257711,628.748108
1418,C,12,650.409404,584.303833
1419,C,3,414.099389,596.014983
1419,C,4,923.262542,1317.921188
1419,C,5,1054.245107,1564.610428
1419,C,6,1051.670714,1519.920685
1419,C,7,1039.909157,1536.823074
1419,C,8,933.138987,1433.601135
1419,C,9,820.608707,1249.559814
1419,C,10,658.864124,972.993027
1419,C,11,728.467192,724.583759
1419,C,12,527.970893,494.474010
1420,C,3,731.300706,629.968202
1420,C,4,881.775198,833.916096
1420,C,5,1137.544786,1119.313571
1420,C,6,1126.180572,1139.974674
1420,C,7,1111.317191,1121.191091
1420,C,8,1154.305693,1097.742780
1420,C,9,979.466601,924.305010
1420,C,10,983.009358,913.160063
1420,C,11,718.299459,625.142582
1420,C,12,758.249275,648.865987
1421,C,3,259.939179,221.503228
1421,C,4,560.742353,495.867743
1421,C,5,606.500679,564.296187
1421,C,6,598.599224,576.847432
1421,C,7,595.401689,539.776876
1421,C,8,566.069007,522.519053
1421,C,9,490.462641,462.518715
1421,C,10,428.210030,418.093767
1421,C,11,327.395071,319.879424
1421,C,12,281.587734,300.030212
1422,C,3,220.392733,185.611438
1422,C,4,458.185857,401.140167
1422,C,5,481.944928,439.174500
1422,C,6,470.747029,441.948181
1422,C,7,467.326505,417.282776
1422,C,8,459.314264,415.287170
1422,C,9,409.676413,381.978790
1422,C,10,390.357302,367.508209
1422,C,11,334.932228,287.553711
1422,C,12,302.553703,278.448944
1423,C,3,447.842456,394.842852
1423,C,4,833.361933,927.448120
1423,C,5,1018.721365,1005.451813
1423,C,6,1114.628156,1098.336731
1423,C,7,1077.084305,1089.192932
1423,C,8,1033.861945,1039.889771
1423,C,9,772.568332,722.374725
1423,C,10,699.583561,621.764740
1423,C,11,530.171840,584.480453
1423,C,12,513.778587,531.743378
1424,C,3,383.984653,358.349959
1424,C,4,646.372003,649.952133
1424,C,5,837.222066,885.257973
1424,C,6,890.980755,925.618682
1424,C,7,864.965525,916.077832
1424,C,8,858.313667,864.483327
1424,C,9,688.137718,689.171058
1424,C,10,657.939430,648.845740
1424,C,11,443.699029,421.880853
1424,C,12,462.439987,421.707717
1425,C,3,1107.224671,1088.830433
1425,C,4,2408.192681,2520.344284
1425,C,5,2644.448668,2632.861910
1425,C,6,2823.418341,2909.226027
1425,C,7,2695.869941,2849.277344
1425,C,8,2548.813723,2641.117111
1425,C,9,1683.430157,1758.062113
1425,C,10,1497.925837,1523.476740
1425,C,11,1434.451677,1399.082564
1425,C,12,1218.254583,1113.299472
1426,C,3,367.809879,341.661899
1426,C,4,828.215665,803.677979
1426,C,5,911.733982,902.385559
1426,C,6,930.252998,916.968201
1426,C,7,871.316116,860.988647
1426,C,8,868.734767,842.452057
1426,C,9,787.344326,757.949890
1426,C,10,772.210249,700.308899
1426,C,11,518.385562,542.412521
1426,C,12,516.495546,515.535172
1427,C,3,366.634738,489.716817
1427,C,4,849.369540,1198.609619
1427,C,5,926.524578,1325.561035
1427,C,6,923.097408,1315.860229
1427,C,7,895.377053,1279.265869
1427,C,8,999.516955,1216.695801
1427,C,9,1105.227754,1045.778931
1427,C,10,968.952396,898.450012
1427,C,11,793.133278,708.773987
1427,C,12,713.890838,605.648926
1428,C,3,357.542268,282.676683
1428,C,4,825.417920,720.589478
1428,C,5,859.659202,769.884827
1428,C,6,898.709234,830.514709
1428,C,7,880.958026,819.164795
1428,C,8,882.251826,801.983215
1428,C,9,693.265675,576.326233
1428,C,10,632.998324,515.352539
1428,C,11,639.587843,513.671631
1428,C,12,600.048580,478.104004
1429,C,3,1260.382100,1078.675174
1429,C,4,3628.721411,3497.912414
1429,C,5,4432.107634,4260.540148
1429,C,6,4543.383614,4365.498992
1429,C,7,4253.025900,4257.772933
1429,C,8,3759.635191,3908.691697
1429,C,9,2977.454076,3089.560733
1429,C,10,2349.292568,2426.677295
1429,C,11,1755.736806,1511.300023
1429,C,12,1249.598285,1142.738775
1430,C,3,369.873647,328.483437
1430,C,4,1008.421086,923.819422
1430,C,5,986.628397,898.360703
1430,C,6,1072.732082,973.426101
1430,C,7,1090.895371,971.381102
1430,C,8,1067.664291,950.183512
1430,C,9,765.015422,672.677657
1430,C,10,709.617670,642.142966
1430,C,11,734.559764,665.017579
1430,C,12,627.936586,560.075783
1431,C,3,822.647899,798.511137
1431,C,4,1753.953255,1818.965148
1431,C,5,2261.368261,2427.377238
1431,C,6,2312.018078,2454.861702
1431,C,7,2291.419293,2411.579695
1431,C,8,2219.259350,2390.936565
1431,C,9,1835.760001,2050.290403
1431,C,10,1679.235685,2060.502709
1431,C,11,1077.973062,1424.244839
1431,C,12,981.125766,1498.436541
1432,C,3,311.740633,280.530227
1432,C,4,1114.657488,1201.442413
1432,C,5,1432.883030,1370.112488
1432,C,6,1404.993961,1405.046753
1432,C,7,1393.236405,1408.450104
1432,C,8,1293.113938,1308.972717
1432,C,9,686.646937,1018.847443
1432,C,10,448.559336,756.447571
1432,C,11,385.914959,540.596222
1432,C,12,344.368291,423.094986
1433,C,3,364.979963,287.923025
1433,C,4,1254.940734,1119.795654
1433,C,5,1245.703610,1120.708954
1433,C,6,1339.565161,1225.238495
1433,C,7,1275.641198,1213.577698
1433,C,8,1300.544157,1160.319336
1433,C,9,899.249867,800.746872
1433,C,10,858.326493,734.888855
1433,C,11,917.560019,728.599014
1433,C,12,771.948750,602.538788
1434,C,3,330.430247,265.565422
1434,C,4,911.017135,812.421753
1434,C,5,1147.440745,1090.749268
1434,C,6,1174.072251,1097.879272
1434,C,7,1112.924423,1073.465698
1434,C,8,1156.028914,1065.169067
1434,C,9,1003.625314,913.411926
1434,C,10,1017.597704,910.511597
1434,C,11,740.179337,632.839417
1434,C,12,770.179579,662.095581
1435,C,3,198.023829,159.450853
1435,C,4,610.539336,555.599304
1435,C,5,672.306630,619.419128
1435,C,6,699.179156,627.809998
1435,C,7,681.860512,639.620361
1435,C,8,702.069006,617.551575
1435,C,9,620.187781,556.132751
1435,C,10,540.015653,442.415161
1435,C,11,492.780382,416.968506
1435,C,12,494.452241,398.140442
1436,C,3,183.097106,161.366762
1436,C,4,681.634695,599.400757
1436,C,5,633.631801,593.356995
1436,C,6,707.490745,694.166016
1436,C,7,703.358197,738.756897
1436,C,8,654.788952,648.877991
1436,C,9,569.456416,544.070007
1436,C,10,413.739526,396.600281
1436,C,11,375.973603,353.131042
1436,C,12,322.707544,309.122162
1437,C,3,301.618130,290.056795
1437,C,4,1119.480961,1104.904846
1437,C,5,1090.985936,1087.030381
1437,C,6,1191.556623,1183.235687
1437,C,7,1197.907585,1176.970762
1437,C,8,1156.627547,1139.913540
1437,C,9,827.683857,797.665161
1437,C,10,738.828288,748.498536
1437,C,11,789.504321,761.927699
1437,C,12,728.871523,637.016157
1438,C,3,352.845747,277.547745
1438,C,4,1466.105214,1323.993958
1438,C,5,1870.338242,1680.820679
1438,C,6,1689.960914,1600.152100
1438,C,7,1616.439369,1555.621887
1438,C,8,1607.916638,1510.589844
1438,C,9,1236.847243,1229.124390
1438,C,10,921.898080,915.636414
1438,C,11,771.152046,702.571442
1438,C,12,626.724821,569.440094
1439,C,3,175.616407,152.084656
1439,C,4,769.399176,748.170761
1439,C,5,1052.469851,1037.543335
1439,C,6,1072.922481,1073.565613
1439,C,7,1055.512570,1046.532532
1439,C,8,1014.307002,991.578644
1439,C,9,800.605607,794.473251
1439,C,10,755.487531,731.981186
1439,C,11,504.268997,473.607491
1439,C,12,526.205254,467.269775
1440,C,3,183.260205,228.696856
1440,C,4,1218.005157,1687.629034
1440,C,5,1285.430893,1868.718419
1440,C,6,1321.633632,1919.613167
1440,C,7,2080.872399,2024.169260
1440,C,8,1991.490395,1879.657366
1440,C,9,1609.533588,1552.233782
1440,C,10,1220.016787,1215.589476
1440,C,11,1011.750805,949.989012
1440,C,12,886.994363,804.289090
1441,C,4,550.111751,700.478821
1441,C,5,756.587424,772.674255
1441,C,6,722.299276,784.454834
1441,C,7,757.000512,796.707092
1441,C,8,739.968257,749.609070
1441,C,9,614.371546,610.125671
1441,C,10,461.128727,472.987274
1441,C,11,376.371891,347.699402
1441,C,12,298.053588,288.028473
1442,C,3,22.542804,17.014359
1442,C,4,741.851142,646.978699
1442,C,5,652.570012,614.238892
1442,C,6,715.796617,636.768982
1442,C,7,758.457808,683.245056
1442,C,8,739.479076,637.095764
1442,C,9,621.000912,507.978058
1442,C,10,531.378597,422.271698
1442,C,11,474.578648,390.759491
1442,C,12,432.396130,366.234741
1443,C,3,46.406486,38.908434
1443,C,4,1440.265486,1345.289432
1443,C,5,1387.793125,1333.558502
1443,C,6,1513.606082,1452.523691
1443,C,7,1559.927229,1440.952085
1443,C,8,1449.583596,1389.366397
1443,C,9,994.762487,968.477669
1443,C,10,927.123345,904.654375
1443,C,11,946.412417,912.306145
1443,C,12,794.790950,758.524234
1444,C,3,20.010106,17.171166
1444,C,4,635.970370,583.086914
1444,C,5,609.539536,569.387695
1444,C,6,646.619773,618.699158
1444,C,7,649.184181,618.492310
1444,C,8,635.244142,601.457703
1444,C,9,433.571552,422.815887
1444,C,10,346.835687,397.101349
1444,C,11,314.288355,407.755676
1444,C,12,265.572370,343.168640
1445,C,4,719.529125,703.963318
1445,C,5,789.003952,762.189575
1445,C,6,778.500588,732.824707
1445,C,7,775.588840,729.267273
1445,C,8,761.589630,715.591125
1445,C,9,658.874718,668.848816
1445,C,10,608.463032,618.315125
1445,C,11,556.564952,520.810608
1445,C,12,512.025401,472.615723
1446,C,4,597.810037,611.939073
1446,C,5,865.242639,848.859726
1446,C,6,882.901003,861.883469
1446,C,7,893.191939,846.504425
1446,C,8,836.673462,832.138535
1446,C,9,685.870410,704.901627
1446,C,10,649.782240,699.096191
1446,C,11,424.406783,480.528229
1446,C,12,421.584160,499.985924
1447,C,4,519.855624,574.026998
1447,C,5,992.980545,921.095917
1447,C,6,966.133640,930.953308
1447,C,7,979.260601,913.624237
1447,C,8,937.872844,904.158905
1447,C,9,810.029291,772.507294
1447,C,10,840.953118,772.502197
1447,C,11,610.369405,535.090454
1447,C,12,636.429581,559.925278
1448,C,4,1422.978497,1303.196988
1448,C,5,1514.210105,1473.373544
1448,C,6,1526.261740,1530.224695
1448,C,7,1602.478857,1578.145857
1448,C,8,1571.723886,1543.630551
1448,C,9,1425.443901,1392.837578
1448,C,10,1126.790222,1070.521411
1448,C,11,1133.682876,1001.179780
1448,C,12,1054.225129,963.627204
1449,C,4,569.248642,637.276026
1449,C,5,718.522664,763.999981
1449,C,6,800.560732,863.284940
1449,C,7,840.106977,884.353418
1449,C,8,783.884092,820.896543
1449,C,9,651.134259,681.557609
1449,C,10,448.068143,502.631975
1449,C,11,360.962309,466.848963
1449,C,12,269.786550,407.240232
1450,C,4,446.507649,463.330420
1450,C,5,705.790689,640.398560
1450,C,6,751.959260,700.907104
1450,C,7,715.930703,686.253601
1450,C,8,693.943962,650.143555
1450,C,9,461.499449,448.810028
1450,C,10,395.045581,381.024963
1450,C,11,308.862605,352.104736
1450,C,12,248.977699,314.229858
1451,C,4,484.538512,495.803075
1451,C,5,658.868543,671.773179
1451,C,6,692.002861,713.116594
1451,C,7,690.437225,731.247341
1451,C,8,657.276883,679.916918
1451,C,9,518.019025,580.982378
1451,C,10,415.289828,423.917913
1451,C,11,381.188829,365.912755
1451,C,12,332.908124,339.504378
1452,C,4,454.998886,413.239716
1452,C,5,989.716283,895.842407
1452,C,6,1027.827203,901.744934
1452,C,7,1038.470117,961.635071
1452,C,8,953.470440,910.928833
1452,C,9,547.358410,760.520081
1452,C,10,570.157381,664.358948
1452,C,11,486.658837,539.642639
1452,C,12,457.081709,483.596619
1453,C,4,502.594960,492.374577
1453,C,5,1004.863485,1017.318755
1453,C,6,1158.672364,1102.148575
1453,C,7,1161.690707,1072.463255
1453,C,8,1110.111175,1032.344154
1453,C,9,763.835607,730.458996
1453,C,10,682.720358,634.886949
1453,C,11,689.275942,614.934028
1453,C,12,605.945308,558.816155
1454,C,4,395.834259,371.346954
1454,C,5,1103.883200,1000.570099
1454,C,6,1135.084938,1030.534882
1454,C,7,1103.291677,1018.191864
1454,C,8,1075.561064,982.043854
1454,C,9,889.115889,809.768585
1454,C,10,851.011318,787.996429
1454,C,11,593.254312,530.406113
1454,C,12,607.348100,544.447006
1455,C,4,277.227942,201.875448
1455,C,5,639.216972,623.440063
1455,C,6,652.061000,666.693665
1455,C,7,668.001131,685.155518
1455,C,8,600.533283,614.715454
1455,C,9,476.673919,512.569031
1455,C,10,350.472867,362.891907
1455,C,11,289.989127,297.520020
1455,C,12,269.846336,269.116516
1456,C,4,399.853655,369.709074
1456,C,5,1590.342066,1474.344505
1456,C,6,1522.200378,1430.168177
1456,C,7,1499.566229,1415.718264
1456,C,8,1459.087278,1372.457405
1456,C,9,1238.770894,1257.260142
1456,C,10,989.790193,1140.453033
1456,C,11,785.103188,943.864067
1456,C,12,661.883275,847.193951
1457,C,4,55.239982,120.761696
1457,C,5,363.930935,721.404694
1457,C,6,365.052270,747.948029
1457,C,7,683.639096,729.882935
1457,C,8,718.059870,687.259125
1457,C,9,572.957715,545.309265
1457,C,10,497.304146,496.326324
1457,C,11,295.191249,318.881119
1457,C,12,289.268725,312.997360
1458,C,4,117.282398,87.799359
1458,C,5,1335.952212,1042.320389
1458,C,6,1244.817308,1016.295624
1458,C,7,1164.206795,1040.981888
1458,C,8,1006.899977,956.286530
1458,C,9,1020.536896,806.748291
1458,C,10,602.013971,600.089600
1458,C,11,363.385201,422.624451
1458,C,12,307.791089,289.196747
1459,C,4,258.640203,212.807306
1459,C,5,3848.092847,3483.137642
1459,C,6,3880.480539,3585.704407
1459,C,7,3860.935146,3515.084763
1459,C,8,3561.153762,3371.731941
1459,C,9,2867.144421,2757.188538
1459,C,10,2551.411065,2306.107094
1459,C,11,1878.494482,1537.836254
1459,C,12,1414.772777,1147.236294
1460,C,5,1429.973850,1415.290697
1460,C,6,1592.324369,1549.851044
1460,C,7,1501.656012,1466.009827
1460,C,8,1346.554999,1358.573181
1460,C,9,1085.582784,1098.750885
1460,C,10,863.971968,883.242706
1460,C,11,665.976101,664.138916
1460,C,12,621.379181,577.585037
1461,C,5,787.107209,835.125658
1461,C,6,970.339887,1021.200439
1461,C,7,867.932676,895.112976
1461,C,8,975.376860,968.736389
1461,C,9,830.178703,783.030518
1461,C,10,665.982955,646.208008
1461,C,11,498.832715,514.965759
1461,C,12,451.848158,466.975464
1462,C,5,574.512582,493.061019
1462,C,6,745.983857,651.938110
1462,C,7,746.593343,701.977234
1462,C,8,760.940046,645.991455
1462,C,9,602.174569,549.951172
1462,C,10,445.922875,440.726318
1462,C,11,371.390950,352.083038
1462,C,12,325.449899,301.829437
1463,C,5,687.711091,707.489159
1463,C,6,1307.602730,1243.884827
1463,C,7,1283.637930,1216.043640
1463,C,8,1277.093584,1180.255798
1463,C,9,1070.181132,980.737518
1463,C,10,1022.882289,946.815643
1463,C,11,761.513440,638.438293
1463,C,12,787.442792,652.630463
1464,C,5,509.818073,483.385285
1464,C,6,1304.384766,1260.600220
1464,C,7,1363.061624,1233.424316
1464,C,8,1314.419466,1168.907349
1464,C,9,928.211357,800.058411
1464,C,10,765.127555,734.999268
1464,C,11,735.735051,709.610046
1464,C,12,626.104932,575.179688
1465,C,5,507.958443,400.555589
1465,C,6,1197.668920,1072.652695
1465,C,7,1235.405831,1126.206726
1465,C,8,1173.430265,1071.252960
1465,C,9,1044.698125,946.162964
1465,C,10,798.844320,749.562408
1465,C,11,780.148947,751.643616
1465,C,12,669.749131,686.257820
1466,C,5,217.983929,252.744672
1466,C,6,602.301251,649.438080
1466,C,7,625.577328,728.853058
1466,C,8,570.996483,695.506714
1466,C,9,458.170747,552.006500
1466,C,10,358.829363,447.514313
1466,C,11,327.360404,394.931046
1466,C,12,322.586260,382.664429
1467,C,5,365.913963,303.358877
1467,C,6,1044.782100,984.223389
1467,C,7,1122.634975,1026.307983
1467,C,8,1028.369778,927.223755
1467,C,9,848.356955,772.507202
1467,C,10,583.957044,569.822815
1467,C,11,506.167209,515.578125
1467,C,12,437.141212,449.950745
1468,C,5,135.867841,559.200971
1468,C,6,836.741613,1814.067459
1468,C,7,1219.486215,1765.385666
1468,C,8,1215.833092,1638.866318
1468,C,9,980.970389,1274.955124
1468,C,10,942.179647,1122.459839
1468,C,11,637.099186,708.126953
1468,C,12,636.330484,679.659523
1469,C,5,614.110593,620.530291
1469,C,6,2037.812215,1980.949697
1469,C,7,2039.361711,2003.729387
1469,C,8,1968.349728,1885.813095
1469,C,9,1645.192346,1606.283528
1469,C,10,1338.319632,1211.926986
1469,C,11,1146.925872,1055.869645
1469,C,12,1107.036268,969.343884
1470,C,5,224.656073,195.981812
1470,C,6,719.314600,666.891479
1470,C,7,791.558276,690.668945
1470,C,8,696.646801,625.189270
1470,C,9,461.348801,439.824524
1470,C,10,407.219946,389.629822
1470,C,11,357.980544,335.130798
1470,C,12,312.188220,309.130127
1471,C,5,40.264082,236.768673
1471,C,6,874.062257,1244.392090
1471,C,7,1286.848754,1263.001221
1471,C,8,1246.245041,1179.153564
1471,C,9,1079.934193,1028.487549
1471,C,10,889.963741,786.336121
1471,C,11,774.108385,697.288940
1471,C,12,761.781244,645.275146
1472,C,5,272.936545,241.875662
1472,C,6,1299.489283,1368.291731
1472,C,7,1243.235561,1362.227557
1472,C,8,1244.531393,1299.476822
1472,C,9,909.040722,894.120957
1472,C,10,838.421561,809.281411
1472,C,11,830.875787,800.649767
1472,C,12,696.109618,663.995207
1473,C,5,113.217298,108.962810
1473,C,6,743.436827,679.592224
1473,C,7,781.009568,705.564804
1473,C,8,710.665737,649.811157
1473,C,9,507.577120,445.365211
1473,C,10,467.175897,418.149426
1473,C,11,400.727445,372.079742
1473,C,12,346.700148,344.813366
1474,C,5,199.600965,149.106357
1474,C,6,992.868801,1006.283386
1474,C,7,994.507798,1000.953125
1474,C,8,995.541014,969.438904
1474,C,9,729.882918,678.360535
1474,C,10,693.848511,636.547424
1474,C,11,753.759736,647.972168
1474,C,12,675.166326,541.736816
1475,C,5,109.734348,104.008883
1475,C,6,727.440574,682.513580
1475,C,7,724.508522,698.284149
1475,C,8,669.671512,645.733704
1475,C,9,561.443051,536.969238
1475,C,10,415.848723,382.672943
1475,C,11,355.500181,321.907455
1475,C,12,324.892707,290.657806
1476,C,5,119.259968,117.597650
1476,C,6,892.064615,875.583417
1476,C,7,928.973454,911.932497
1476,C,8,838.990616,850.540397
1476,C,9,586.414321,591.801708
1476,C,10,506.145127,570.160041
1476,C,11,420.310881,522.763689
1476,C,12,388.489536,493.449282
1477,C,5,188.532183,233.392508
1477,C,6,2044.099724,2481.370459
1477,C,7,2113.167871,2414.159069
1477,C,8,2103.008093,2304.755940
1477,C,9,1717.311785,1867.293532
1477,C,10,1593.048452,1734.401691
1477,C,11,1066.765187,1137.025475
1477,C,12,1033.202407,1132.021011
